time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.0117189,0,0,0,0,0,0
0.021732,0,0,0,0,0,0
0.0317454,0,0,0,0,0,0
0.0417457,0,0,0,0,0,0
0.051739,0,0,0,0,0,0
0.0617465,0,0,0,0,0,0
0.0717358,0,0,0,0,0,0
0.0817481,0,0,0,0,0,0
0.0917335,0,0,0,0,0,0
0.101736,0,0,0,0,0,0
0.111731,0,0,0,0,0,0
0.121746,0,0,0,0,0,0
0.131734,0,0,0,0,0,0
0.141733,0,0,0,0,0,0
0.151787,0,0,0,0,0,0
0.161738,0,0,0,0,0,0
0.171737,0,0,0,0,0,0
0.181736,0,0,0,0,0,0
0.191736,0,0,0,0,0,0
0.201733,0,0,0,0,0,0
0.21174,0,0,0,0,0,0
0.221749,0,0,0,0,0,0
0.231745,0,0,0,0,0,0
0.241759,0,0,0,0,0,0
0.251743,0,0,0,0,0,0
0.261769,0,0,0,0,0,0
0.271742,0,0,0,0,0,0
0.281744,0,0,0,0,0,0
0.291738,0,0,0,0,0,0
0.301746,0,0,0,0,0,0
0.311758,0,0,0,0,0,0
0.32174,0,0,0,0,0,0
0.331738,0,0,0,0,0,0
0.341739,0,0,0,0,0,0
0.351741,0,0,0,0,0,0
0.361732,0,0,0,0,0,0
0.371742,0,0,0,0,0,0
0.381733,0,0,0,0,0,0
0.391739,0,0,0,0,0,0
0.401738,0,0,0,0,0,0
0.41174,0,0,0,0,0,0
0.421737,0,0,0,0,0,0
0.431737,0,0,0,0,0,0
0.441744,0,0,0,0,0,0
0.451732,0,0,0,0,0,0
0.461741,0,0,0,0,0,0
0.471737,0,0,0,0,0,0
0.481744,0,0,0,0,0,0
0.49175,0,0,0,0,0,0
0.501736,0,0,0,0,0,0
0.51174,0,0,0,0,0,0
0.521737,0,0,0,0,0,0
0.531734,0,0,0,0,0,0
0.541741,0,0,0,0,0,0
0.551742,0,0,0,0,0,0
0.56176,0,0,0,0,0,0
0.571738,0,0,0,0,0,0
0.581741,0,0,0,0,0,0
0.591737,0,0,0,0,0,0
0.601737,0,0,0,0,0,0
0.611739,0,0,0,0,0,0
0.621741,0,0,0,0,0,0
0.631739,0,0,0,0,0,0
0.641743,0,0,0,0,0,0
0.651754,0,0,0,0,0,0
0.661736,0,0,0,0,0,0
0.671731,0,0,0,0,0,0
0.681743,0,0,0,0,0,0
0.691739,0,0,0,0,0,0
0.701749,0,0,0,0,0,0
0.711738,0,0,0,0,0,0
0.721736,0,0,0,0,0,0
0.731735,0,0,0,0,0,0
0.741726,0,0,0,0,0,0
0.751732,0,0,0,0,0,0
0.761742,0,0,0,0,0,0
0.771756,0,0,0,0,0,0
0.781735,0,0,0,0,0,0
0.791729,0,0,0,0,0,0
0.801734,0,0,0,0,0,0
0.811732,0,0,0,0,0,0
0.821739,0,0,0,0,0,0
0.831741,0,0,0,0,0,0
0.841734,0,0,0,0,0,0
0.851739,0,0,0,0,0,0
0.861739,0,0,0,0,0,0
0.871736,0,0,0,0,0,0
0.881737,0,0,0,0,0,0
0.891729,0,0,0,0,0,0
0.901734,0,0,0,0,0,0
0.911736,0,0,0,0,0,0
0.921736,0,0,0,0,0,0
0.931737,0,0,0,0,0,0
0.941733,0,0,0,0,0,0
0.951731,0,0,0,0,0,0
0.961733,0,0,0,0,0,0
0.971748,0,0,0,0,0,0
0.981741,0,0,0,0,0,0
0.991743,0,0,0,0,0,0
1.00175,0,0,0,0,0,0
1.01174,0,0,0,0,0,0
1.02174,0,0,0,0,0,0
1.03174,0,0,0,0,0,0
1.04174,0,0,0,0,0,0
1.05174,0,0,0,0,0,0
1.06174,0,0,0,0,0,0
1.07174,0,0,0,0,0,0
1.08174,0,0,0,0,0,0
1.09174,0,0,0,0,0,0
1.10174,0,0,0,0,0,0
1.11174,0,0,0,0,0,0
1.12174,0,0,0,0,0,0
1.13176,0,0,0,0,0,0
1.14174,0,0,0,0,0,0
1.15173,0,0,0,0,0,0
1.16175,0,0,0,0,0,0
1.17174,0,0,0,0,0,0
1.18173,0,0,0,0,0,0
1.19174,0,0,0,0,0,0
1.20175,0,0,0,0,0,0
1.21174,0,0,0,0,0,0
1.22174,0,0,0,0,0,0
1.23174,0,0,0,0,0,0
1.24174,0,0,0,0,0,0
1.25174,0,0,0,0,0,0
1.26174,0,0,0,0,0,0
1.27174,0,0,0,0,0,0
1.28175,0,0,0,0,0,0
1.29177,0,0,0,0,0,0
1.30174,0,0,0,0,0,0
1.31174,0,0,0,0,0,0
1.32174,0,0,0,0,0,0
1.33174,0,0,0,0,0,0
1.34173,0,0,0,0,0,0
1.35174,0,0,0,0,0,0
1.36173,0,0,0,0,0,0
1.37174,0,0,0,0,0,0
1.38178,0,0,0,0,0,0
1.39173,0,0,0,0,0,0
1.40174,0,0,0,0,0,0
1.41173,0,0,0,0,0,0
1.42173,0,0,0,0,0,0
1.43174,0,0,0,0,0,0
1.44174,0,0,0,0,0,0
1.45173,0,0,0,0,0,0
1.46173,0,0,0,0,0,0
1.47174,0,0,0,0,0,0
1.48175,0,0,0,0,0,0
1.49175,0,0,0,0,0,0
1.50174,0,0,0,0,0,0
1.51173,0,0,0,0,0,0
1.52173,0,0,0,0,0,0
1.53174,0,0,0,0,0,0
1.54178,0,0,0,0,0,0
1.55173,0,0,0,0,0,0
1.56174,0,0,0,0,0,0
1.57174,0,0,0,0,0,0
1.58173,0,0,0,0,0,0
1.59173,0,0,0,0,0,0
1.60173,0,0,0,0,0,0
1.61173,0,0,0,0,0,0
1.62174,0,0,0,0,0,0
1.63174,0,0,0,0,0,0
1.64173,0,0,0,0,0,0
1.65174,0,0,0,0,0,0
1.66174,0,0,0,0,0,0
1.67174,0,0,0,0,0,0
1.68173,0,0,0,0,0,0
1.69174,0,0,0,0,0,0
