time,x,y,z,alpha
0.270000,0.000000,0.000000,0.000000,0.000000
0.280000,0.000000,0.000000,0.000000,0.000000
0.290000,0.000000,0.000000,0.000000,0.000000
0.300000,0.000000,0.000000,0.000000,0.000000
0.310000,0.000000,0.000000,0.000000,0.000000
0.320000,0.000000,0.000000,0.000000,0.000000
0.330000,0.000000,0.000000,0.000000,0.000000
0.360000,0.000000,0.000000,0.000000,0.000000
0.380000,0.000000,0.000000,0.000000,0.000000
0.390000,0.000000,0.000000,0.000000,0.000000
0.420000,0.000000,0.000000,0.000000,0.000000
0.440000,0.000000,0.000000,0.000000,0.000000
0.460000,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,0.000000,0.000000
0.520000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.000000,0.000000
0.590000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,0.000000,0.000000
0.640000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,0.000000,0.000000
0.690000,0.000000,0.000000,0.000000,0.000000
0.710000,0.000000,0.000000,0.000000,0.000000
0.730000,0.000000,0.000000,0.000000,0.000000
0.760000,0.000000,0.000000,0.000000,0.000000
0.780000,0.000000,0.000000,0.000000,0.000000
0.800000,0.000000,0.000000,0.000000,0.000000
0.820000,0.000000,0.000000,0.000000,0.000000
0.840000,0.000000,0.000000,0.000000,0.000000
0.870000,0.000000,0.000000,0.000000,0.000000
0.890000,0.000000,0.000000,0.000000,0.000000
0.910000,0.000000,0.000000,0.000000,0.000000
0.930000,0.000000,0.000000,0.000000,0.000000
0.950000,0.000000,0.000000,0.000000,0.000000
0.980000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000
1.020000,0.000000,0.000000,0.000000,0.000000
1.040000,0.000000,0.000000,0.000000,0.000000
1.070000,0.000000,0.000000,0.000000,0.000000
1.090000,0.000000,0.000000,0.000000,0.000000
1.120000,0.000000,0.000000,0.000000,0.000000
1.140000,0.000000,0.000000,0.000000,0.000000
1.170000,0.000000,0.000000,0.000000,0.000000
1.190000,0.000000,0.000000,0.000000,0.000000
1.220000,0.000000,0.000000,0.000000,0.000000
1.240000,0.000000,0.000000,0.000000,0.000000
1.270000,0.000000,0.000000,0.000000,0.000000
1.290000,0.000000,0.000000,0.000000,0.000000
1.320000,0.000000,0.000000,0.000000,0.000000
1.340000,0.000000,0.000000,0.000000,0.000000
1.370000,0.000000,0.000000,0.000000,0.000000
1.390000,0.000000,0.000000,0.000000,0.000000
1.420000,0.000000,0.000000,0.000000,0.000000
1.440000,0.000000,0.000000,0.000000,0.000000
1.470000,0.000000,0.000000,0.000000,0.000000
1.490000,0.000000,0.000000,0.000000,0.000000
1.520000,0.000000,0.000000,0.000000,0.000000
1.550000,0.000000,0.000000,0.000000,0.000000
1.570000,0.000000,0.000000,0.000000,0.000000
1.590000,0.000000,0.000000,0.000000,0.000000
1.610000,0.000000,0.000000,0.000000,0.000000
1.640000,0.000000,0.000000,0.000000,0.000000
1.660000,0.000000,0.000000,0.000000,0.000000
1.690000,0.000000,0.000000,0.000000,0.000000
1.710000,0.000000,0.000000,0.000000,0.000000
1.740000,0.000000,0.000000,0.000000,0.000000
1.760000,0.000000,0.000000,0.000000,0.000000
1.790000,0.000000,0.000000,0.000000,0.000000
1.810000,0.000000,0.000000,0.000000,0.000000
1.840000,0.000000,0.000000,0.000000,0.000000
1.860000,0.000000,0.000000,0.000000,0.000000
1.890000,0.000000,0.000000,0.000000,0.000000
1.910000,0.000000,0.000000,0.000000,0.000000
1.940000,0.000000,0.000000,0.000000,0.000000
1.960000,0.000000,0.000000,0.000000,0.000000
1.990000,0.000000,0.000000,0.000000,0.000000
2.010000,0.000000,0.000000,0.000000,0.000000
2.040000,0.000000,0.000000,0.000000,0.000000
2.060000,0.000000,0.000000,0.000000,0.000000
2.090000,0.000000,0.000000,0.000000,0.000000
2.110000,0.000000,0.000000,0.000000,0.000000
2.140000,0.000000,0.000000,0.000000,0.000000
2.160000,0.000000,0.000000,0.000000,0.000000
2.190000,0.000000,0.000000,0.000000,0.000000
2.210000,0.000000,0.000000,0.000000,0.000000
2.240000,0.000000,0.000000,0.000000,0.000000
2.260000,0.000000,0.000000,0.000000,0.000000
2.290000,0.000000,0.000000,0.000000,0.000000
2.310000,0.000000,0.000000,0.000000,0.000000
2.340000,0.000000,0.000000,0.000000,0.000000
2.360000,0.000000,0.000000,0.000000,0.000000
2.380000,0.000000,0.000000,0.000000,0.000000
2.410000,0.000000,0.000000,0.000000,0.000000
2.440000,0.000000,0.000000,0.000000,0.000000
2.460000,0.000000,0.000000,0.000000,0.000000
2.480000,0.000000,0.000000,0.000000,0.000000
2.500000,0.000000,0.000000,0.000000,0.000000
