time,x,y,z,alpha
0.131393,0.000000,0.000000,0.000000,0.000000
0.141393,0.000000,0.000000,0.000000,0.000000
0.151393,0.000000,0.000000,0.000000,0.000000
0.161393,0.000000,0.000000,0.000000,0.000000
0.171393,0.000000,0.000000,0.000000,0.000000
0.181393,0.000000,0.000000,0.000000,0.000000
0.191393,0.000000,0.000000,0.000000,0.000000
0.201393,0.000000,0.000000,0.000000,0.000000
0.211393,0.000000,0.000000,0.000000,0.000000
0.221393,0.000000,0.000000,0.000000,0.000000
0.231393,0.000000,0.000000,0.000000,0.000000
0.241393,0.000000,0.000000,0.000000,0.000000
0.251393,0.000000,0.000000,0.000000,0.000000
0.261393,0.000000,0.000000,0.000000,0.000000
0.271393,0.000000,0.000000,0.000000,0.000000
0.281393,0.000000,0.000000,0.000000,0.000000
0.291393,0.000000,0.000000,0.000000,0.000000
0.301393,0.000000,0.000000,0.000000,0.000000
0.311393,0.000000,0.000000,0.000000,0.000000
0.321393,0.000000,0.000000,0.000000,0.000000
0.331393,0.000000,0.000000,0.000000,0.000000
0.341393,0.000000,0.000000,0.000000,0.000000
0.351393,0.000000,0.000000,0.000000,0.000000
0.361393,0.000000,0.000000,0.000000,0.000000
0.371393,0.000000,0.000000,0.000000,0.000000
0.381393,0.000000,0.000000,0.000000,0.000000
0.391393,0.000000,0.000000,0.000000,0.000000
0.401393,0.000000,0.000000,0.000000,0.000000
0.411393,0.000000,0.000000,0.000000,0.000000
0.421393,0.000000,0.000000,0.000000,0.000000
0.431393,0.000000,0.000000,0.000000,0.000000
0.441393,0.000000,0.000000,0.000000,0.000000
0.451393,0.000000,0.000000,0.000000,0.000000
0.461393,0.000000,0.000000,0.000000,0.000000
0.471393,0.000000,0.000000,0.000000,0.000000
0.481393,0.000000,0.000000,0.000000,0.000000
0.491393,0.000000,0.000000,0.000000,0.000000
0.501393,0.000000,0.000000,0.000000,0.000000
0.511393,0.000000,0.000000,0.000000,0.000000
0.521393,0.000000,0.000000,0.000000,0.000000
0.531393,0.000000,0.000000,0.000000,0.000000
0.541393,0.000000,0.000000,0.000000,0.000000
0.551393,0.000000,0.000000,0.000000,0.000000
0.561393,0.000000,0.000000,0.000000,0.000000
0.571393,0.000000,0.000000,0.000000,0.000000
0.581393,0.000000,0.000000,0.000000,0.000000
0.591393,0.000000,0.000000,0.000000,0.000000
0.601393,0.000000,0.000000,0.000000,0.000000
0.611393,0.000000,0.000000,0.000000,0.000000
0.621393,0.000000,0.000000,0.000000,0.000000
0.631393,0.000000,0.000000,0.000000,0.000000
0.641393,0.000000,0.000000,0.000000,0.000000
0.651393,0.000000,0.000000,0.000000,0.000000
0.661393,0.000000,0.000000,0.000000,0.000000
0.671393,0.000000,0.000000,0.000000,0.000000
0.681393,0.000000,0.000000,0.000000,0.000000
0.691393,0.000000,0.000000,0.000000,0.000000
0.701393,0.000000,0.000000,0.000000,0.000000
0.711393,0.000000,0.000000,0.000000,0.000000
0.721393,0.000000,0.000000,0.000000,0.000000
0.731393,0.000000,0.000000,0.000000,0.000000
0.741393,0.000000,0.000000,0.000000,0.000000
0.751393,0.000000,0.000000,0.000000,0.000000
0.761393,0.000000,0.000000,0.000000,0.000000
0.771393,0.000000,0.000000,0.000000,0.000000
0.781393,0.000000,0.000000,0.000000,0.000000
0.791393,0.000000,0.000000,0.000000,0.000000
0.801393,0.000000,0.000000,0.000000,0.000000
0.811393,0.000000,0.000000,0.000000,0.000000
0.821393,0.000000,0.000000,0.000000,0.000000
0.831393,0.000000,0.000000,0.000000,0.000000
0.841393,0.000000,0.000000,0.000000,0.000000
0.851393,0.000000,0.000000,0.000000,0.000000
0.861393,0.000000,0.000000,0.000000,0.000000
0.871393,0.000000,0.000000,0.000000,0.000000
0.881393,0.000000,0.000000,0.000000,0.000000
0.891393,0.000000,0.000000,0.000000,0.000000
0.901393,0.000000,0.000000,0.000000,0.000000
0.911393,0.000000,0.000000,0.000000,0.000000
0.921393,0.000000,0.000000,0.000000,0.000000
0.931393,0.000000,0.000000,0.000000,0.000000
0.941393,0.000000,0.000000,0.000000,0.000000
0.951393,0.000000,0.000000,0.000000,0.000000
0.961393,0.000000,0.000000,0.000000,0.000000
0.971393,0.000000,0.000000,0.000000,0.000000
0.981393,0.000000,0.000000,0.000000,0.000000
0.991393,0.000000,0.000000,0.000000,0.000000
1.001393,0.000000,0.000000,0.000000,0.000000
1.011393,0.000000,0.000000,0.000000,0.000000
1.021393,0.000000,0.000000,0.000000,0.000000
1.031393,0.000000,0.000000,0.000000,0.000000
1.041393,0.000000,0.000000,0.000000,0.000000
1.051393,0.000000,0.000000,0.000000,0.000000
1.061393,0.000000,0.000000,0.000000,0.000000
1.071393,0.000000,0.000000,0.000000,0.000000
1.081393,0.000000,0.000000,0.000000,0.000000
1.091393,0.000000,0.000000,0.000000,0.000000
1.101393,0.000000,0.000000,0.000000,0.000000
1.111393,0.000000,0.000000,0.000000,0.000000
1.121393,0.000000,0.000000,0.000000,0.000000
1.131393,0.000000,0.000000,0.000000,0.000000
1.141393,0.000000,0.000000,0.000000,0.000000
1.151393,0.000000,0.000000,0.000000,0.000000
1.161393,0.000000,0.000000,0.000000,0.000000
1.171393,0.000000,0.000000,0.000000,0.000000
1.181393,0.000000,0.000000,0.000000,0.000000
1.191393,0.000000,0.000000,0.000000,0.000000
1.201393,0.000000,0.000000,0.000000,0.000000
1.211393,0.000000,0.000000,0.000000,0.000000
1.221393,0.000000,0.000000,0.000000,0.000000
1.231393,0.000000,0.000000,0.000000,0.000000
1.241393,0.000000,0.000000,0.000000,0.000000
1.251393,0.000000,0.000000,0.000000,0.000000
1.261393,0.000000,0.000000,0.000000,0.000000
1.271393,0.000000,0.000000,0.000000,0.000000
1.281393,0.000000,0.000000,0.000000,0.000000
1.291393,0.000000,0.000000,0.000000,0.000000
1.301393,0.000000,0.000000,0.000000,0.000000
1.311393,0.000000,0.000000,0.000000,0.000000
1.321393,0.000000,0.000000,0.000000,0.000000
1.331393,0.000000,0.000000,0.000000,0.000000
1.341393,0.000000,0.000000,0.000000,0.000000
1.351393,0.000000,0.000000,0.000000,0.000000
1.361393,0.000000,0.000000,0.000000,0.000000
1.371393,0.000000,0.000000,0.000000,0.000000
1.381393,0.000000,0.000000,0.000000,0.000000
1.391393,0.000000,0.000000,0.000000,0.000000
