time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.512364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.522364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.532364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.552364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.562364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.572364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.582364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.592364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.602364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.612364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.622364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.632364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.642364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.652364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.662364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.672364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.682364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.692364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.702364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.712364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.722364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.732364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.742364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.752364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.762364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.772364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.782364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.792364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.802364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.812364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.822364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.832364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.842364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.852364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.862364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.872364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.882364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.892364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.902364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.912364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.922364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.932364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.942364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.992364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.012364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.022364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.032364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.042364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.052364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.062364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.072364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.082364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.092364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.102364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.112364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.122364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.132364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.142364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.152364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.162364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.172364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.182364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.192364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.202364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.212364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.222364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.232364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.242364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.252364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.262364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.272364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.282364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.292364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.302364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.322364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.332364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.342364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.352364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.362364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.372364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.382364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.392364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.402364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.412364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.422364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.432364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.442364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.452364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.462364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.472364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.482364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.492364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.502364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.512364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.522364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.532364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.542364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.552364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.562364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.572364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.582364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.592364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.602364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.612364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.622364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.632364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.642364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.652364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.662364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.672364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.682364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.692364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.702364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.712364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.722364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.732364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
