time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.108596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.116596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.124596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.128596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.132596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.136596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.144596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.148596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.152596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.156596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.164596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.168596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.172596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.176596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.180596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.184596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.188596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.192596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.196596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.204596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.208596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.212596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.216596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.220596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.224596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.228596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.232596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.236596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.240596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.244596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.248596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.252596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.256596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.264596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.268596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.272596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.276596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.284596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.288596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.292596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.296596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.304596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.308596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.312596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.316596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.324596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.328596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.332596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.336596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.344596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.348596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.352596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.356596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.364596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.368596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.372596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.376596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
