time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.124656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.134656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.144656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.154656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.164656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.174656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.184656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.194656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.204656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.214656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.224656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.234656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.244656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.254656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.264656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.274656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.284656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.294656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.304656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.314656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.324656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.334656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.344656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.354656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.364656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.374656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.384656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.394656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.404656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.414656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.424656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.434656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.444656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.454656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.464656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.474656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.484656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.494656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.514656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.524656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.534656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.544656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.554656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.564656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.574656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.584656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.594656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.604656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.614656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.624656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.634656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.644656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.654656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.664656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.674656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.684656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.694656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.704656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.714656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.724656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.734656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.744656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.754656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.764656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.774656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.784656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.794656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.804656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.814656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.824656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.834656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.844656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.854656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.864656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.874656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
