time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.121950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.131950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.141950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.151950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.161950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.171950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.181950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.191950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.201950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.211950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.221950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.231950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.241950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.251950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.261950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.271950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.281950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.291950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.301950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.311950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.321950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.331950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.341950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.361950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.371950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.381950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.391950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.401950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.411950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.421950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.431950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.441950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.451950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.461950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
